year,type,money
2008,Baseball,163.9
2008,Baseball,164.56
2008,Baseball,164.58
2008,Baseball,164.85
2008,Baseball,165
2008,Baseball,165.24
2008,Baseball,166.15
2008,Baseball,166.4
2008,Baseball,166.95
2008,Baseball,167.09
2008,Baseball,167.3
2008,Baseball,167.46
2008,Baseball,168.22
2008,Baseball,168.23
2008,Baseball,168.3
2008,Baseball,168.4
2008,Baseball,169.81
2008,Baseball,169.81
2008,Baseball,170.6
2008,Baseball,170.62
2008,Baseball,170.63
2008,Baseball,171.07
2008,Baseball,171.29
2008,Baseball,171.95
2008,Baseball,172.29
2008,Baseball,173.71
2008,Baseball,174.43
2008,Baseball,175.13
2008,Baseball,175.64
2008,Baseball,176.14
2008,Baseball,176.39
2008,Baseball,176.55
2008,Baseball,176.75
2008,Baseball,176.97
2008,Baseball,177.28
2008,Baseball,177.28
2008,Baseball,177.69
2008,Baseball,177.8
2008,Baseball,177.9
2008,Baseball,177.96
2008,Baseball,178.04
2008,Baseball,178.09
2008,Baseball,178.31
2008,Baseball,178.45
2008,Baseball,178.62
2008,Baseball,178.68
2008,Baseball,178.99
2008,Baseball,179.46
2008,Baseball,179.62
2008,Baseball,179.63
2008,Baseball,180.09
2008,Baseball,180.63
2008,Baseball,180.66
2008,Baseball,181.49
2008,Baseball,181.5
2008,Baseball,182.36
2008,Baseball,182.53
2008,Baseball,183.08
2008,Baseball,183.72
2008,Baseball,183.94
2008,Baseball,184.18
2008,Baseball,184.61
2008,Baseball,184.65
2008,Baseball,185.13
2008,Baseball,185.73
2008,Baseball,185.9
2008,Baseball,186.21
2008,Baseball,186.84
2008,Baseball,186.96
2008,Baseball,187.19
2008,Baseball,187.27
2008,Baseball,187.31
2008,Baseball,187.46
2008,Baseball,187.63
2008,Baseball,188.98
2008,Baseball,189
2008,Baseball,189.39
2008,Baseball,190.11
2008,Baseball,190.54
2008,Baseball,190.67
2008,Baseball,190.95
2008,Baseball,190.97
2008,Baseball,191.19
2008,Baseball,191.45
2008,Baseball,192.06
2008,Baseball,192.17
2008,Baseball,192.75
2008,Baseball,192.91
2008,Baseball,193.57
2008,Baseball,193.67
2008,Baseball,193.73
2008,Baseball,193.89
2008,Baseball,194.02
2008,Baseball,194.2
2008,Baseball,194.73
2008,Baseball,195.11
2008,Baseball,195.34
2008,Baseball,195.94
2008,Baseball,196.49
2008,Baseball,196.73
2008,Baseball,197.14
2008,Baseball,197.53
2008,Baseball,197.79
2008,Baseball,198.03
2008,Baseball,199.58
2008,Baseball,199.77
2008,Baseball,199.8
2008,Baseball,201
2008,Baseball,201.47
2008,Baseball,201.86
2008,Baseball,202.14
2008,Baseball,203.1
2008,Baseball,203.28
2008,Baseball,204.04
2008,Baseball,204.23
2008,Baseball,204.5
2008,Baseball,204.78
2008,Baseball,204.89
2008,Baseball,204.89
2008,Baseball,205.54
2008,Baseball,206.17
2008,Baseball,206.46
2008,Baseball,206.62
2008,Baseball,206.95
2008,Baseball,207.14
2008,Baseball,207.32
2008,Baseball,207.4
2008,Baseball,207.55
2008,Baseball,207.9
2008,Baseball,208.03
2008,Baseball,208.3
2008,Baseball,208.45
2008,Baseball,208.55
2008,Baseball,208.57
2008,Baseball,209.47
2008,Baseball,209.71
2008,Baseball,209.95
2008,Baseball,210.14
2008,Baseball,210.41
2008,Baseball,210.52
2008,Baseball,210.62
2008,Baseball,210.8
2008,Baseball,211.33
2008,Baseball,211.77
2008,Baseball,212.74
2008,Baseball,213.62
2008,Baseball,213.86
2008,Baseball,214.3
2008,Baseball,214.33
2008,Baseball,214.74
2008,Baseball,214.78
2008,Baseball,214.86
2008,Baseball,215.28
2008,Baseball,215.46
2008,Baseball,215.49
2008,Baseball,215.97
2008,Baseball,216.28
2008,Baseball,217.85
2008,Baseball,217.97
2008,Baseball,218.68
2008,Baseball,218.89
2008,Baseball,219.19
2008,Baseball,219.24
2008,Baseball,219.33
2008,Baseball,219.77
2008,Baseball,220.11
2008,Baseball,220.18
2008,Baseball,220.76
2008,Baseball,221.11
2008,Baseball,222.32
2008,Baseball,222.86
2008,Baseball,223.31
2008,Baseball,223.74
2008,Baseball,223.91
2008,Baseball,224.17
2008,Baseball,224.3
2008,Baseball,224.39
2008,Baseball,224.4
2008,Baseball,224.67
2008,Baseball,224.91
2008,Baseball,225.07
2008,Baseball,225.54
2008,Baseball,225.8
2008,Baseball,225.97
2008,Baseball,226.85
2008,Baseball,227.18
2008,Baseball,227.28
2008,Baseball,227.33
2008,Baseball,227.69
2008,Baseball,228.21
2008,Baseball,228.24
2008,Baseball,228.98
2008,Baseball,229.26
2008,Baseball,229.36
2008,Baseball,229.44
2008,Baseball,229.54
2008,Baseball,229.73
2008,Baseball,229.75
2008,Baseball,229.81
2008,Baseball,230.03
2008,Baseball,230.32
2008,Baseball,230.4
2008,Baseball,230.41
2008,Baseball,230.49
2008,Baseball,230.73
2008,Baseball,230.93
2008,Baseball,232.01
2008,Baseball,232.23
2008,Baseball,232.58
2008,Baseball,233.52
2008,Baseball,233.99
2008,Baseball,234.34
2008,Baseball,234.42
2008,Baseball,234.94
2008,Baseball,236.11
2008,Baseball,237.42
2008,Baseball,237.45
2008,Baseball,237.69
2008,Baseball,237.9
2008,Baseball,237.95
2008,Baseball,237.98
2008,Baseball,238.01
2008,Baseball,238.07
2008,Baseball,238.69
2008,Baseball,238.97
2008,Baseball,239.18
2008,Baseball,239.34
2008,Baseball,239.4
2008,Baseball,239.62
2008,Baseball,239.99
2008,Baseball,240.53
2008,Baseball,240.59
2008,Baseball,240.77
2008,Baseball,241.05
2008,Baseball,241.66
2008,Baseball,242.02
2008,Baseball,242.03
2008,Baseball,243.18
2008,Baseball,243.57
2008,Baseball,245
2008,Baseball,245.32
2008,Baseball,246.38
2008,Baseball,246.6
2008,Baseball,246.64
2008,Baseball,246.67
2008,Baseball,247.4
2008,Baseball,247.47
2008,Baseball,247.73
2008,Baseball,248.05
2008,Baseball,248.11
2008,Baseball,248.17
2008,Baseball,248.18
2008,Baseball,248.57
2008,Baseball,248.6
2008,Baseball,248.88
2008,Baseball,248.99
2008,Baseball,249.89
2008,Baseball,250
2008,Baseball,250
2008,Baseball,250.27
2008,Baseball,250.47
2008,Baseball,250.54
2008,Baseball,250.7
2008,Baseball,250.95
2008,Baseball,251.07
2008,Baseball,251.23
2008,Baseball,251.45
2008,Baseball,251.61
2008,Baseball,251.7
2008,Baseball,251.8
2008,Baseball,251.96
2008,Baseball,252.49
2008,Baseball,252.6
2008,Baseball,253.23
2008,Baseball,253.25
2008,Baseball,253.5
2008,Baseball,253.55
2008,Baseball,253.67
2008,Baseball,253.98
2008,Baseball,254.36
2008,Baseball,254.46
2008,Baseball,254.61
2008,Baseball,254.73
2008,Baseball,254.77
2008,Baseball,255.2
2008,Baseball,255.56
2008,Baseball,255.62
2008,Baseball,255.74
2008,Baseball,256.23
2008,Baseball,256.52
2008,Baseball,256.87
2008,Baseball,256.96
2008,Baseball,257.24
2008,Baseball,257.57
2008,Baseball,258.93
2008,Baseball,259.12
2008,Baseball,259.21
2008,Baseball,260.29
2008,Baseball,260.72
2008,Baseball,260.72
2008,Baseball,260.8
2008,Baseball,261.49
2008,Baseball,261.5
2008,Baseball,262.27
2008,Baseball,262.36
2008,Baseball,262.44
2008,Baseball,262.47
2008,Baseball,263.34
2008,Baseball,263.83
2008,Baseball,264.03
2008,Baseball,264.63
2008,Baseball,265.24
2008,Baseball,265.61
2008,Baseball,266.01
2008,Baseball,266.29
2008,Baseball,266.63
2008,Baseball,266.71
2008,Baseball,267.3
2008,Baseball,267.73
2008,Baseball,267.81
2008,Baseball,267.99
2008,Baseball,268.44
2008,Baseball,268.63
2008,Baseball,268.73
2008,Baseball,269.23
2008,Baseball,269.24
2008,Baseball,269.52
2008,Baseball,269.54
2008,Baseball,269.75
2008,Baseball,270.18
2008,Baseball,270.86
2008,Baseball,271.14
2008,Baseball,273.15
2008,Baseball,273.26
2008,Baseball,273.37
2008,Baseball,273.41
2008,Baseball,273.71
2008,Baseball,274.44
2008,Baseball,274.92
2008,Baseball,275.51
2008,Baseball,275.57
2008,Baseball,275.81
2008,Baseball,276.15
2008,Baseball,276.97
2008,Baseball,277.02
2008,Baseball,277.18
2008,Baseball,277.34
2008,Baseball,277.41
2008,Baseball,278.81
2008,Baseball,279.24
2008,Baseball,279.82
2008,Baseball,280.46
2008,Baseball,280.57
2008,Baseball,280.61
2008,Baseball,280.81
2008,Baseball,281.16
2008,Baseball,281.17
2008,Baseball,281.67
2008,Baseball,281.78
2008,Baseball,281.82
2008,Baseball,281.84
2008,Baseball,282.77
2008,Baseball,283.14
2008,Baseball,283.55
2008,Baseball,284.44
2008,Baseball,284.99
2008,Baseball,285.02
2008,Baseball,285.1
2008,Baseball,285.22
2008,Baseball,285.3
2008,Baseball,285.81
2008,Baseball,286.13
2008,Baseball,286.48
2008,Baseball,286.63
2008,Baseball,286.77
2008,Baseball,287.57
2008,Baseball,287.96
2008,Baseball,288.1
2008,Baseball,288.22
2008,Baseball,288.45
2008,Baseball,288.79
2008,Baseball,289
2008,Baseball,289.03
2008,Baseball,289.22
2008,Baseball,289.93
2008,Baseball,291.08
2008,Baseball,292.06
2008,Baseball,292.07
2008,Baseball,292.4
2008,Baseball,292.48
2008,Baseball,292.95
2008,Baseball,293.08
2008,Baseball,294.82
2008,Baseball,294.89
2008,Baseball,296.74
2008,Baseball,296.76
2008,Baseball,296.83
2008,Baseball,296.93
2008,Baseball,297.02
2008,Baseball,297.08
2008,Baseball,297.33
2008,Baseball,297.68
2008,Baseball,297.8
2008,Baseball,298.03
2008,Baseball,298.34
2008,Baseball,298.6
2008,Baseball,298.77
2008,Baseball,298.92
2008,Baseball,299.19
2008,Baseball,299.39
2008,Baseball,299.74
2008,Baseball,300.06
2008,Baseball,300.23
2008,Baseball,300.4
2008,Baseball,301.42
2008,Baseball,301.95
2008,Baseball,303.3
2008,Baseball,303.49
2008,Baseball,304.24
2008,Baseball,304.38
2008,Baseball,305.06
2008,Baseball,305.81
2008,Baseball,305.82
2008,Baseball,305.89
2008,Baseball,305.89
2008,Baseball,306.28
2008,Baseball,306.8
2008,Baseball,307.14
2008,Baseball,307.57
2008,Baseball,307.58
2008,Baseball,307.8
2008,Baseball,308.91
2008,Baseball,309.48
2008,Baseball,311.39
2008,Baseball,312.36
2008,Baseball,313.35
2008,Baseball,313.59
2008,Baseball,314
2008,Baseball,314.07
2008,Baseball,314.7
2008,Baseball,314.83
2008,Baseball,314.85
2008,Baseball,315.5
2008,Baseball,316.4
2008,Baseball,317.74
2008,Baseball,318.77
2008,Baseball,318.81
2008,Baseball,319.67
2008,Baseball,320.13
2008,Baseball,320.26
2008,Baseball,322.11
2008,Baseball,322.21
2008,Baseball,322.66
2008,Baseball,323.01
2008,Baseball,323.83
2008,Baseball,324.89
2008,Baseball,325.07
2008,Baseball,326.39
2008,Baseball,326.65
2008,Baseball,326.92
2008,Baseball,327.35
2008,Baseball,328.45
2008,Baseball,328.54
2008,Baseball,328.57
2008,Baseball,329.17
2008,Baseball,329.33
2008,Baseball,330.9
2008,Baseball,331.11
2008,Baseball,331.43
2008,Baseball,333.66
2008,Baseball,334.08
2008,Baseball,334.88
2008,Baseball,335.33
2008,Baseball,335.47
2008,Baseball,335.57
2008,Baseball,335.57
2008,Baseball,337.18
2008,Baseball,337.94
2008,Baseball,338.1
2008,Baseball,338.98
2008,Baseball,341.26
2008,Baseball,341.78
2008,Baseball,342.25
2008,Baseball,342.43
2008,Baseball,342.81
2008,Baseball,343.19
2008,Baseball,344.63
2008,Baseball,345.45
2008,Baseball,346.97
2008,Baseball,347.29
2008,Baseball,347.41
2008,Baseball,348.26
2008,Baseball,348.75
2008,Baseball,349.22
2008,Baseball,349.63
2008,Baseball,350.32
2008,Baseball,350.43
2008,Baseball,351.88
2008,Baseball,351.9
2008,Baseball,352.18
2008,Baseball,352.49
2008,Baseball,352.7
2008,Baseball,352.93
2008,Baseball,353
2008,Baseball,356.01
2008,Baseball,357.56
2008,Baseball,358.03
2008,Baseball,359.45
2008,Baseball,361.92
2008,Baseball,362.3
2008,Baseball,362.66
2008,Baseball,362.77
2008,Baseball,362.78
2008,Baseball,362.81
2008,Baseball,363.45
2008,Baseball,363.47
2008,Baseball,363.56
2008,Baseball,365.09
2008,Baseball,365.59
2008,Baseball,367.2
2008,Baseball,369.06
2008,Baseball,369.39
2008,Baseball,370
2008,Baseball,370.68
2008,Baseball,372.5
2008,Baseball,373.48
2008,Baseball,373.63
2008,Baseball,373.93
2008,Baseball,374.74
2008,Baseball,375.41
2008,Baseball,377.58
2008,Baseball,377.88
2008,Baseball,378.64
2008,Baseball,380.28
2008,Baseball,381.02
2008,Baseball,381.66
2008,Baseball,382.11
2008,Baseball,382.14
2008,Baseball,382.79
2008,Baseball,383.17
2008,Baseball,383.44
2008,Baseball,383.46
2008,Baseball,384.57
2008,Baseball,384.9
2008,Baseball,384.93
2008,Baseball,385.07
2008,Baseball,385.46
2008,Baseball,385.64
2008,Baseball,386.44
2008,Baseball,386.76
2008,Baseball,389.04
2008,Baseball,389.08
2008,Baseball,389.63
2008,Baseball,392.09
2008,Baseball,392.37
2008,Baseball,392.65
2008,Baseball,392.8
2008,Baseball,392.86
2008,Baseball,392.89
2008,Baseball,394.55
2008,Baseball,394.65
2008,Baseball,395.14
2008,Baseball,396.36
2008,Baseball,396.93
2008,Baseball,397.06
2008,Baseball,397.46
2008,Baseball,398.11
2008,Baseball,398.24
2008,Baseball,398.34
2008,Baseball,399.66
2008,Baseball,400.89
2008,Baseball,401.13
2008,Baseball,402.38
2008,Baseball,402.78
2008,Baseball,403.29
2008,Baseball,404.72
2008,Baseball,404.88
2008,Baseball,405.77
2008,Baseball,406.37
2008,Baseball,406.95
2008,Baseball,408.14
2008,Baseball,408.57
2008,Baseball,410.23
2008,Baseball,413.17
2008,Baseball,413.36
2008,Baseball,413.99
2008,Baseball,415.28
2008,Baseball,416
2008,Baseball,416.6
2008,Baseball,417.12
2008,Baseball,417.84
2008,Baseball,418.22
2008,Baseball,419.07
2008,Baseball,419.31
2008,Baseball,420.65
2008,Baseball,421.61
2008,Baseball,422.27
2008,Baseball,422.35
2008,Baseball,422.49
2008,Baseball,424.28
2008,Baseball,425.5
2008,Baseball,427
2008,Baseball,429.68
2008,Baseball,429.89
2008,Baseball,430.47
2008,Baseball,430.67
2008,Baseball,430.91
2008,Baseball,431.07
2008,Baseball,431.64
2008,Baseball,432.9
2008,Baseball,434.37
2008,Baseball,435.68
2008,Baseball,436.38
2008,Baseball,437.28
2008,Baseball,438.06
2008,Baseball,438.5
2008,Baseball,438.67
2008,Baseball,439.1
2008,Baseball,439.28
2008,Baseball,440.11
2008,Baseball,441.19
2008,Baseball,442.08
2008,Baseball,442.43
2008,Baseball,443.29
2008,Baseball,443.91
2008,Baseball,444.88
2008,Baseball,445.07
2008,Baseball,445.98
2008,Baseball,448.18
2008,Baseball,448.65
2008,Baseball,449.77
2008,Baseball,452
2008,Baseball,452.26
2008,Baseball,452.7
2008,Baseball,452.84
2008,Baseball,455.4
2008,Baseball,455.72
2008,Baseball,458.02
2008,Baseball,458.31
2008,Baseball,458.39
2008,Baseball,459.11
2008,Baseball,460.94
2008,Baseball,461.04
2008,Baseball,461.79
2008,Baseball,462.69
2008,Baseball,463.59
2008,Baseball,464.72
2008,Baseball,465.26
2008,Baseball,465.53
2008,Baseball,467.11
2008,Baseball,467.15
2008,Baseball,469.39
2008,Baseball,470.65
2008,Baseball,471.85
2008,Baseball,472.49
2008,Baseball,472.51
2008,Baseball,473.55
2008,Baseball,476.73
2008,Baseball,476.91
2008,Baseball,478.94
2008,Baseball,481.38
2008,Baseball,482.21
2008,Baseball,482.25
2008,Baseball,485.29
2008,Baseball,487.91
2008,Baseball,491.86
2008,Baseball,492.87
2008,Baseball,493.72
2008,Baseball,494.21
2008,Baseball,495.45
2008,Baseball,497.76
2008,Baseball,497.76
2008,Baseball,498.27
2008,Baseball,498.7
2008,Baseball,500.07
2008,Baseball,501.25
2008,Baseball,503.34
2008,Baseball,506.18
2008,Baseball,506.99
2008,Baseball,509.21
2008,Baseball,510.19
2008,Baseball,515.38
2008,Baseball,516.23
2008,Baseball,516.29
2008,Baseball,517.68
2008,Baseball,520.14
2008,Baseball,520.23
2008,Baseball,522.45
2008,Baseball,523.69
2008,Baseball,524.82
2008,Baseball,526.14
2008,Baseball,527.49
2008,Baseball,528.46
2008,Baseball,529.79
2008,Baseball,530.89
2008,Baseball,531.03
2008,Baseball,535.67
2008,Baseball,535.94
2008,Baseball,537.47
2008,Baseball,538.82
2008,Baseball,539.07
2008,Baseball,544.04
2008,Baseball,544.5
2008,Baseball,545.77
2008,Baseball,548.5
2008,Baseball,549.2
2008,Baseball,549.67
2008,Baseball,552.97
2008,Baseball,553.78
2008,Baseball,555.55
2008,Baseball,557.72
2008,Baseball,558.26
2008,Baseball,560.95
2008,Baseball,561.65
2008,Baseball,564.87
2008,Baseball,570.25
2008,Baseball,570.86
2008,Baseball,571.58
2008,Baseball,572.47
2008,Baseball,574.39
2008,Baseball,576.9
2008,Baseball,584.2
2008,Baseball,584.84
2008,Baseball,584.91
2008,Baseball,585.41
2008,Baseball,589.17
2008,Baseball,589.94
2008,Baseball,594.53
2008,Baseball,606.72
2008,Baseball,607.47
2008,Baseball,608.2
2008,Baseball,615.3
2008,Baseball,617.48
2008,Baseball,617.8
2008,Baseball,618.36
2008,Baseball,619.93
2008,Baseball,624.1
2008,Baseball,628.63
2008,Baseball,628.81
2008,Baseball,639.05
2008,Baseball,639.74
2008,Baseball,642.1
2008,Baseball,643.34
2008,Baseball,648.4
2008,Baseball,650.39
2008,Baseball,657.21
2008,Baseball,659.97
2008,Baseball,661.21
2008,Baseball,669.29
2008,Baseball,671.2
2008,Baseball,686.88
2008,Baseball,691.82
2008,Baseball,701.41
2008,Baseball,703.7
2008,Baseball,713.68
2008,Baseball,726.54
2008,Baseball,728.68
2008,Baseball,729.52
2008,Baseball,731.42
2008,Baseball,732.15
2008,Baseball,733.78
2008,Baseball,734.04
2008,Baseball,746.3
2008,Baseball,751.73
2008,Baseball,759.22
2008,Baseball,769.85
2008,Baseball,771.14
